ACTIVITYID,AGREEDBILLRATE,AGREEDPAYRATE,BILLFREQUENCY,BILLRATECURRENCY,CANDIDATEID,COMPANYID,CONTACTID,CORPTOCORP,CURRENCY,DATECREATED,DATEUPDATED,DATEUSERFIELDUPDATED,ENDDATE,FEE,FEE_PERCENT,FEE_TYPE,HIREFLAG,INTERVIEWDATE,INTERVIEWFLAG,INTERVIEW_TIMEZONEID,JOBID,LineofBusiness,Location,PAYFREQUENCY,POSITIONTYPE,PRIMARYSALESID,REJECTDATE,REJECTFLAG,REJECTREASON,ROLEID,STARTDATE,SUBMITTALDATE,SUBMITTALFLAG,StartExclude,TERMINATIONDATE,TERMINATIONREASON,TermExcludeDate,UPDATEDBY_USERID,USERID,VMSStatus,VendorClassification,api_fromDate,api_toDate
29347758,,,,,12232740699484,4754855,21560816,,,2020-11-19 16:24:47.0,2020-11-19 16:25:24.0,2020-11-19 16:24:49.0,,,,,0,,0,,13747222,,,,Direct Placement,1452961,,0,,0,,2020-11-19 16:24:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-23
29348129,,,,,128049413408,2196789,26795856,,,2020-11-19 16:47:06.0,2020-11-19 16:59:50.0,2020-11-19 16:47:08.0,,,,,0,,0,,14079812,,,,Contract,1455993,,0,,0,,2020-11-19 16:45:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-23
29348392,,,,,473508870823,7954385,33071655,,,2020-11-19 16:59:52.0,2020-11-19 17:00:47.0,2020-11-19 16:59:55.0,,,,,0,,0,,14105621,,,,Contract,1406154,,0,,0,,2020-11-19 16:59:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-23
29348517,,,,,11645337553297,2369151,26762544,,,2020-11-19 17:06:26.0,2020-11-19 17:07:14.0,2020-11-19 17:06:28.0,,,,,0,,0,,14108755,,,,Contract,1104736,,0,,1,,2020-11-19 17:05:00.0,1,,,,,1440064,1440064,,,2020-11-18,2020-11-23
29348294,,,,,1974221791359,2198273,15552970,,,2020-11-19 16:55:00.0,2020-11-19 16:57:07.0,2020-11-19 16:55:05.0,,,,,0,,0,,13755807,,,,Contract,1095841,,0,,0,,2020-11-19 16:54:00.0,1,,,,,1169137,1169137,,,2020-11-18,2020-11-23
29349539,,,,,3049134968037,2194644,33080202,,,2020-11-19 17:50:30.0,2020-11-19 17:51:08.0,2020-11-19 17:50:32.0,,,,,0,,0,,14104102,,,,Direct Placement,1096061,,0,,1,,2020-11-19 17:49:00.0,1,,,,,1440874,1440874,,,2020-11-18,2020-11-23
29348476,,,,,2422467228261,7257703,27157335,,,2020-11-19 17:04:27.0,2020-11-20 13:44:39.0,2020-11-19 17:04:30.0,,,,,0,,0,,14107036,,,,Contract,1095869,,0,,0,,2020-11-19 17:03:00.0,1,,,,,1095869,1470277,,,2020-11-18,2020-11-23
29348718,85,61,Hourly,USD,12232889796616,6901529,33205905,0,USD,2020-11-19 17:17:22.0,2020-11-23 12:23:52.0,2020-11-23 12:23:52.0,2021-06-30 20:00:00.0,,,,1,,0,,14109789,IT,ATL,Hourly,Right to Hire,1104736,,0,,0,2020-12-07 09:00:00.0,2020-11-19 17:16:00.0,1,,,,,1408252,1403411,,,2020-11-18,2020-11-23
29348098,,,,,9226398927901,2369151,26762544,,,2020-11-19 16:45:20.0,2020-11-19 16:48:22.0,2020-11-19 16:45:21.0,,,,,0,,0,,14108672,,,,Contract,1104736,,0,,1,,2020-11-19 16:44:00.0,1,,,,,1395257,1422044,,,2020-11-18,2020-11-23
29348820,,,,,2558703,2190650,25717557,,,2020-11-19 17:22:46.0,2020-11-19 17:39:46.0,2020-11-19 17:22:47.0,,,,,0,,0,,14103058,,,,Contract,1394820,,0,,0,,2020-11-19 17:22:00.0,1,,,,,1470052,1470052,,,2020-11-18,2020-11-23
29349392,,,,,9340494379180,7762355,31182713,,,2020-11-19 17:45:50.0,2020-11-19 17:46:11.0,2020-11-19 17:45:51.0,,,,,0,,0,,14030939,,,,Contract,1455993,,0,,0,,2020-11-19 17:45:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-23
29349393,,,,,12232465588511,4754855,21560816,,,2020-11-19 17:45:50.0,2020-11-19 17:46:12.0,2020-11-19 17:45:52.0,,,,,0,,0,,13747222,,,,Direct Placement,1452961,,0,,0,,2020-11-19 17:45:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-23
29347743,,,,,3557449399159,4754855,21560816,,,2020-11-19 16:23:49.0,2020-11-19 16:24:04.0,2020-11-19 16:23:50.0,,,,,0,,0,,13747222,,,,Direct Placement,1452961,,0,,0,,2020-11-19 16:23:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-23
29349734,,,,,9867079056469,2718906,31964251,,,2020-11-19 17:57:03.0,2020-11-19 17:57:07.0,2020-11-19 17:57:04.0,,,,,0,,0,,14099781,,,,Contract,1095841,,0,,1,,2020-11-19 17:54:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-23
29350102,,,,,257969715021,7738929,33153244,,,2020-11-19 18:09:01.0,2020-11-19 18:09:08.0,2020-11-19 18:09:03.0,,,,,0,,0,,14056555,,,,Direct Placement,1104736,,0,,0,,2020-11-19 18:08:00.0,1,,,,,1445360,1445360,,,2020-11-18,2020-11-23
29347759,,,,,7217882960916,7257703,27157335,,,2020-11-19 16:24:50.0,2020-11-19 16:25:24.0,2020-11-19 16:24:51.0,,,,,0,,0,,14105311,,,,Contract,1095869,,0,,0,,2020-11-19 16:21:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-23
29355728,,,,,942241514365,4848241,27197519,,,2020-11-20 13:10:37.0,2020-11-20 13:11:44.0,2020-11-20 13:10:39.0,,,,,0,,0,,14098573,,,,Contract,1394820,,0,,1,,2020-11-20 13:09:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-23
29347610,,,,,12227096576892,4848241,33195428,,,2020-11-19 16:15:56.0,2020-11-19 16:16:59.0,2020-11-19 16:15:57.0,,,,,0,,0,,14094119,,,,Contract,1394820,,0,,1,,2020-11-19 16:15:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-23
29350988,,,,,11674605219403,6569340,32974370,,,2020-11-19 18:58:35.0,2020-11-19 18:59:05.0,2020-11-19 18:58:36.0,,,,,0,,0,,14110112,,,,Contract,1361364,,0,,0,,2020-11-19 18:57:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-23
29349306,,,,,286080053484,7954385,33071655,,,2020-11-19 17:42:39.0,2020-11-19 17:43:28.0,2020-11-19 17:42:40.0,,,,,0,,0,,14105430,,,,Contract,1406154,,0,,0,,2020-11-19 17:41:00.0,1,,,,,1359813,1359813,,,2020-11-18,2020-11-23
29347399,,,,,1744627881367,7738929,33153244,,,2020-11-19 16:05:11.0,2020-11-19 16:05:23.0,2020-11-19 16:05:13.0,,,,,0,,0,,14056555,,,,Direct Placement,1104736,,0,,0,,2020-11-19 16:04:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-23
29350291,,,,,10519123168051,2196789,26801995,,,2020-11-19 18:16:20.0,2020-11-19 18:17:20.0,2020-11-19 18:16:21.0,,,,,0,,0,,14093520,,,,Contract,1416294,,0,,0,,2020-11-19 18:15:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-23
29350812,,,,,5945609815262,4754855,21560816,,,2020-11-19 18:45:32.0,2020-11-19 18:45:48.0,2020-11-19 18:45:33.0,,,,,0,2020-11-20 11:00:00.0,1,America/New_York,13747222,,,,Direct Placement,1452961,,0,,0,,,0,,,,,1403411,1403411,,,2020-11-18,2020-11-23
29350957,,,,,3126048191973,2198273,25725531,,,2020-11-19 18:56:57.0,2020-11-19 18:57:59.0,2020-11-19 18:56:58.0,,,,,0,,0,,14091062,,,,Contract,1095841,,0,,0,,2020-11-19 18:56:00.0,1,,,,,1169137,1169137,,,2020-11-18,2020-11-23
29347556,,,,,9226398927901,2196593,21871821,,,2020-11-19 16:13:04.0,2020-11-19 16:14:16.0,2020-11-19 16:13:06.0,,,,,0,,0,,14108672,,,,Contract,1104736,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-18,2020-11-23
29203475,30,20,Hourly,USD,3846462487658,2198273,15552970,0,USD,2020-11-04 19:24:10.0,2020-11-20 13:38:57.0,2020-11-20 13:38:57.0,2021-04-30 20:00:00.0,,,,1,2020-11-16 19:00:00.0,1,America/Los_Angeles,13994598,IT,HB-CA,Hourly,Contract,1095841,,0,,0,2020-12-07 09:00:00.0,2020-11-04 19:23:00.0,1,,,,,1459897,1456117,,,2020-11-18,2020-11-23
29203561,73,49,Hourly,USD,7007748010700,2198273,25725531,0,USD,2020-11-04 19:41:20.0,2020-11-19 15:55:43.0,2020-11-19 15:55:43.0,2021-04-28 20:00:00.0,,,,1,2020-11-13 11:30:00.0,1,America/Los_Angeles,14010573,IT,HB-CA,Hourly,Contract,1095841,,0,,1,2020-11-30 09:00:00.0,2020-11-04 19:40:00.0,1,,,,,1459897,1443218,,,2020-11-18,2020-11-23
29237334,37.86,30.29,Hourly,USD,12198199576672,6880233,27941513,0,USD,2020-11-09 20:54:10.0,2020-11-20 18:20:21.0,2020-11-20 18:20:21.0,2021-02-12 20:00:00.0,,,,1,,0,,14052826,IT,HB-CA,Hourly,Right to Hire,1416848,,0,,0,2020-11-20 09:00:00.0,2020-11-09 20:52:00.0,1,,,,,1459897,1409440,,,2020-11-18,2020-11-23
29283714,,,,,12116727866204,2196789,22019312,,,2020-11-11 16:21:00.0,2020-11-23 13:59:18.0,2020-11-11 16:21:03.0,,,,,0,2020-11-24 11:30:00.0,1,America/Chicago,14061476,,,,Contract,1416294,,0,,0,,2020-11-11 16:20:00.0,1,,,,,1457446,1457446,,,2020-11-18,2020-11-23
29284673,94,65,Hourly,USD,11565317744722,6568194,18635119,0,USD,2020-11-11 17:16:01.0,2020-11-23 11:32:15.0,2020-11-23 11:32:15.0,2021-02-26 20:00:00.0,,,,1,2020-11-12 16:00:00.0,1,America/New_York,14030629,IT,ATL,Yearly,Contract,1104736,,0,,0,2020-11-30 09:00:00.0,,0,,,,,1408252,1445360,,,2020-11-18,2020-11-23
29285436,77,55,Hourly,USD,11217190025927,6555798,20650370,0,USD,2020-11-11 17:51:02.0,2020-11-19 16:11:17.0,2020-11-19 16:11:17.0,2021-08-27 20:00:00.0,,,,1,2020-11-16 16:00:00.0,1,America/Chicago,13962555,IT,HOUST,Hourly,Contract,1096061,,0,,0,2020-12-07 09:00:00.0,2020-11-11 17:50:00.0,1,,,,,1406388,1424112,,,2020-11-18,2020-11-23
29318535,,,,,11424649896581,6215423,27821175,,,2020-11-17 10:18:31.0,2020-11-23 10:00:29.0,2020-11-17 10:18:32.0,,,,,0,2020-11-24 12:00:00.0,1,America/Chicago,14095407,,,,Direct Placement,1361364,,0,,0,,2020-11-17 10:18:00.0,1,,,,,1251538,1251538,,,2020-11-18,2020-11-23
29319778,,,,,3398127331846,2198273,25725531,,,2020-11-17 11:57:22.0,2020-11-19 17:16:31.0,2020-11-19 17:16:28.0,,,,,0,2020-11-20 13:00:00.0,1,America/Los_Angeles,14087331,,,,Contract,1095841,,0,,0,,2020-11-17 11:56:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-23
29320645,,,,,1467684,4209652,31978092,,,2020-11-17 13:02:57.0,2020-11-18 18:26:29.0,2020-11-17 13:02:59.0,,,,,0,2020-11-19 10:30:00.0,1,America/Chicago,14011210,,,,Direct Placement,1455993,,0,,0,,2020-11-17 13:01:00.0,1,,,,,1457446,1457446,,,2020-11-18,2020-11-23
29356165,,,,,3221411340140,7257703,27157335,,,2020-11-20 13:38:52.0,2020-11-20 13:43:50.0,2020-11-20 13:38:55.0,,,,,0,,0,,14107036,,,,Contract,1095869,,0,,0,,2020-11-20 13:38:00.0,1,,,,,1095869,1470277,,,2020-11-18,2020-11-23
29351766,,,,,843291098294,2369151,15753508,,,2020-11-19 22:44:46.0,2020-11-19 22:45:06.0,2020-11-19 22:44:47.0,,,,,0,,0,,14108666,,,,Contract,1104736,,0,,1,,2020-11-19 22:44:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-23
29140306,,,,,4890664184850,2189039,26872357,,,2020-10-28 14:48:57.0,2020-11-18 12:21:55.0,2020-10-28 14:48:59.0,,,,,0,2020-12-01 12:00:00.0,1,America/Chicago,14006263,,,,Contract,1418854,,0,,1,,2020-10-28 14:48:00.0,1,,,,,1457446,1457446,,,2020-11-18,2020-11-23
29173366,73,49,Hourly,USD,7097029959709,2198273,25725531,0,USD,2020-11-02 12:10:51.0,2020-11-20 20:03:04.0,2020-11-18 14:01:51.0,2021-06-30 20:00:00.0,,,,1,2020-11-06 13:30:00.0,1,America/Denver,14011410,IT,HB-CA,Hourly,Contract,1095841,,0,,0,2020-11-24 09:00:00.0,2020-11-02 12:03:00.0,1,,,,,1470052,1470052,,,2020-11-18,2020-11-23
29173405,0,77000,,USD,1372295844237,7784201,32913845,0,USD,2020-11-02 12:14:21.0,2020-11-20 15:14:38.0,2020-11-20 15:14:32.0,2020-11-30 20:00:00.0,15400,0.2,%,1,2020-11-09 16:30:00.0,1,America/Chicago,13874160,IT,Dallas,Yearly,Direct Placement,1455993,,0,,0,2020-11-30 09:00:00.0,2020-11-02 12:13:00.0,1,,,,,1096112,1457446,,,2020-11-18,2020-11-23
29174668,138,100,Hourly,USD,11087192678988,6901529,33067308,0,USD,2020-11-02 13:45:28.0,2020-11-23 13:31:28.0,2020-11-23 13:31:28.0,2021-05-31 20:00:00.0,,,,1,2020-11-03 16:15:00.0,1,America/New_York,13933119,IT,ATL,Hourly,Contract,1104736,,0,,0,2020-11-30 09:00:00.0,2020-11-02 13:45:00.0,1,,,,,1408252,1460745,,Independent Contractor,2020-11-18,2020-11-23
29239702,,,,,6435464691794,7738929,33153244,,,2020-11-10 10:25:41.0,2020-11-20 10:28:07.0,2020-11-20 10:28:07.0,,,,,0,2020-11-20 13:00:00.0,1,America/Chicago,14056555,,,,Direct Placement,1104736,,0,,0,,2020-11-10 10:24:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-23
29289103,100,75,Hourly,USD,1794069487570,7964161,33152208,1,USD,2020-11-12 10:07:33.0,2020-11-18 15:16:38.0,2020-11-12 13:00:28.0,2021-12-31 20:00:00.0,,,,1,,0,,14051902,IT,ATL,Hourly,Contract,1472018,,0,,0,2001-01-01 09:00:00.0,2001-01-01 09:00:00.0,1,,,,,1395257,1104736,,Independent Contractor,2020-11-18,2020-11-23
29289146,,,,,3775911838748,2369151,28156713,,,2020-11-12 10:11:51.0,2020-11-18 09:39:01.0,2020-11-18 09:39:01.0,,,,,0,2020-11-20 17:00:00.0,1,America/New_York,14044110,,,,Direct Placement,1104736,,0,,0,,2020-11-12 10:11:00.0,1,,,,,1440064,1440064,,,2020-11-18,2020-11-23
29321456,,,,,12217973340609,7963728,33150541,,,2020-11-17 13:54:48.0,2020-11-19 22:51:31.0,2020-11-17 13:54:50.0,,,,,0,2020-11-20 10:30:00.0,1,America/New_York,14052888,,,,Direct Placement,1472018,,0,,0,,2020-11-17 13:54:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-23
29324300,,,,,3728771722583,2189341,28275189,,,2020-11-17 16:43:46.0,2020-11-18 12:04:01.0,2020-11-17 16:43:49.0,,,,,0,,0,,14090985,,,,Contract,1095869,,0,,0,,2020-11-17 16:43:00.0,1,,,,,1409440,1460631,,,2020-11-18,2020-11-23
29324296,,,,,10788682254622,2189083,12638914,,,2020-11-17 16:43:40.0,2020-11-20 10:40:41.0,2020-11-17 16:43:42.0,,,,,0,2020-11-20 14:30:00.0,1,America/Chicago,14093472,,,,Right to Hire,1361364,,0,,0,,2020-11-17 16:42:00.0,1,,,,,1445402,1445402,,,2020-11-18,2020-11-23
29353238,,,,,9536402831072,4209652,31978092,,,2020-11-20 09:35:13.0,2020-11-20 09:35:35.0,2020-11-20 09:35:16.0,,,,,0,,0,,14079597,,,,Direct Placement,1455993,,0,,0,,2020-11-20 09:33:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-23
29354737,,,,,2575866962667,2193493,26820775,,,2020-11-20 11:52:49.0,2020-11-20 11:53:16.0,2020-11-20 11:52:51.0,,,,,0,,0,,14113871,,,,Contract,1361364,,0,,0,,2020-11-20 11:47:00.0,1,,,,,1361364,1361364,,,2020-11-18,2020-11-23
29354070,,,,,9867756247305,7342040,33081706,,,2020-11-20 10:59:56.0,2020-11-20 11:00:40.0,2020-11-20 10:59:58.0,,,,,0,,0,,13969324,,,,Direct Placement,1406154,,0,,0,,2020-11-20 10:58:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-23
29353671,,,,,12224493799502,7924862,32989831,,,2020-11-20 10:23:05.0,2020-11-20 10:23:46.0,2020-11-20 10:23:07.0,,,,,0,,0,,14096643,,,,Contract,1361364,,0,,0,,2020-11-20 10:22:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-23
29355152,,,,,9813304386968,2369151,15753508,,,2020-11-20 12:25:43.0,2020-11-20 12:26:47.0,2020-11-20 12:25:45.0,,,,,0,,0,,13973923,,,,Contract,1104736,,0,,1,,2020-11-20 12:25:00.0,1,,,,,1440064,1440064,,,2020-11-18,2020-11-23
29354452,,,,,12232200296245,2196593,26476728,,,2020-11-20 11:31:29.0,2020-11-20 11:34:33.0,2020-11-20 11:31:31.0,,,,,0,,0,,14105974,,,,Direct Placement,1416848,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-18,2020-11-23
29354685,,,,,10791578439177,7924862,32989831,,,2020-11-20 11:49:06.0,2020-11-20 11:49:42.0,2020-11-20 11:49:07.0,,,,,0,,0,,14096643,,,,Contract,1361364,,0,,0,,2020-11-20 11:48:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-23
29354171,,,,,10188456110456,7924862,32989831,,,2020-11-20 11:06:59.0,2020-11-23 11:27:30.0,2020-11-20 11:07:00.0,,,,,0,2020-11-24 14:30:00.0,1,America/Chicago,14100662,,,,Direct Placement,1361364,,0,,0,,2020-11-20 11:06:00.0,1,,,,,1440874,1440874,,,2020-11-18,2020-11-23
29354038,,,,,5626250219200,2719141,31105926,,,2020-11-20 10:57:11.0,2020-11-20 10:58:11.0,2020-11-20 10:57:12.0,,,,,0,,0,,14111798,,,,Direct Placement,1446533,,0,,0,,2020-11-20 10:53:00.0,1,,,,,1445402,1445402,,,2020-11-18,2020-11-23
29354803,,,,,1726928993576,2369151,28156713,,,2020-11-20 11:57:26.0,2020-11-20 11:58:17.0,2020-11-20 11:57:27.0,,,,,0,,0,,14044110,,,,Direct Placement,1104736,,0,,0,,2020-11-20 11:56:00.0,1,,,,,1440064,1440064,,,2020-11-18,2020-11-23
29355007,,,,,8272036178736,7342040,30842085,,,2020-11-20 12:12:30.0,2020-11-23 10:11:47.0,2020-11-20 12:12:32.0,,,,,0,2020-11-23 17:00:00.0,1,America/Los_Angeles,13827458,,,,Direct Placement,1406154,,0,,0,,2020-11-20 12:11:00.0,1,,,,,1457446,1457446,,,2020-11-18,2020-11-23
29352958,,,,,10942052748065,6802475,33049389,,,2020-11-20 08:57:15.0,2020-11-20 08:57:59.0,2020-11-20 08:57:16.0,,,,,0,,0,,14096922,,,,Direct Placement,1406154,,0,,0,,2020-11-20 08:56:00.0,1,,,,,1359813,1359813,,,2020-11-18,2020-11-23
29355390,,,,,3563412818250,4209652,31978092,,,2020-11-20 12:46:06.0,2020-11-20 12:46:45.0,2020-11-20 12:46:08.0,,,,,0,,0,,14011214,,,,Direct Placement,1455993,,0,,0,,2020-11-20 12:45:00.0,1,,,,,1470735,1470735,,,2020-11-18,2020-11-23
29355691,,,,,1932517885067,5479554,26792215,,,2020-11-20 13:08:31.0,2020-11-20 13:09:21.0,2020-11-20 13:08:34.0,,,,,0,,0,,13895720,,,,Direct Placement,1394817,,0,,0,,2020-11-20 13:07:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-23
29354774,,,,,1744627881367,2719141,31105926,,,2020-11-20 11:55:16.0,2020-11-20 11:55:51.0,2020-11-20 11:55:17.0,,,,,0,,0,,14111798,,,,Direct Placement,1446533,,0,,0,,2020-11-20 11:54:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-23
29355398,,,,,5107231341487,2193702,31427484,,,2020-11-20 12:46:46.0,2020-11-20 12:48:04.0,2020-11-20 12:46:48.0,,,,,0,,0,,14114053,,,,Direct Placement,1096061,,0,,0,,2020-11-20 12:45:00.0,1,,,,,1251538,1251538,,,2020-11-18,2020-11-23
29355428,,,,,5263169484583,2198273,15552970,,,2020-11-20 12:49:49.0,2020-11-20 12:50:41.0,2020-11-20 12:49:51.0,,,,,0,,0,,13755807,,,,Contract,1095841,,0,,0,,2020-11-20 12:49:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-23
29355421,,,,,11432299972895,2198273,15552970,,,2020-11-20 12:49:19.0,2020-11-20 12:49:27.0,2020-11-20 12:49:22.0,,,,,0,,0,,13755807,,,,Contract,1095841,,0,,0,,2020-11-20 12:29:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-23
29355916,,,,,429183779136,4848241,27197519,,,2020-11-20 13:21:50.0,2020-11-20 13:22:15.0,2020-11-20 13:21:51.0,,,,,0,,0,,14098573,,,,Contract,1394820,,0,,1,,2020-11-20 13:20:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-23
29357894,,,,,10213382442062,2198273,25725531,,,2020-11-20 15:26:43.0,2020-11-20 19:27:38.0,2020-11-20 19:27:35.0,,,,,0,2020-11-23 16:00:00.0,1,America/Los_Angeles,14087331,,,,Contract,1095841,,0,,0,,2020-11-20 15:26:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-23
29354846,,,,,5459240871841,6802475,33049389,,,2020-11-20 12:00:10.0,2020-11-20 12:00:54.0,2020-11-20 12:00:12.0,,,,,0,,0,,14101466,,,,Direct Placement,1406154,,0,,0,,2020-11-20 11:59:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-23
29354760,,,,,2549761,2193493,26820775,,,2020-11-20 11:54:10.0,2020-11-20 11:54:31.0,2020-11-20 11:54:11.0,,,,,0,,0,,14113871,,,,Contract,1361364,,0,,0,,2020-11-20 11:53:00.0,1,,,,,1361364,1361364,,,2020-11-18,2020-11-23
29365487,,,,,11983442071007,4754855,21560816,,,2020-11-23 11:53:13.0,2020-11-23 11:53:32.0,2020-11-23 11:53:15.0,,,,,0,,0,,13747222,,,,Direct Placement,1452961,,0,,0,,2020-11-23 11:52:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-23
29362510,,,,,422692171407,2198273,25725531,,,2020-11-22 16:30:00.0,2020-11-22 16:30:35.0,2020-11-22 16:30:01.0,,,,,0,,0,,14109580,,,,Contract,1095841,,0,,1,,2020-11-22 16:29:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-23
29355872,,,,,1086210119677,2189950,32395605,,,2020-11-20 13:19:03.0,2020-11-20 13:19:49.0,2020-11-20 13:19:05.0,,,,,0,2020-12-01 14:00:00.0,1,America/Chicago,14108450,,,,Direct Placement,1464505,,0,,0,,,0,,,,,1251538,1251538,,,2020-11-18,2020-11-23
29354880,,,,,5499891254191,2193493,26820775,,,2020-11-20 12:02:15.0,2020-11-20 12:02:34.0,2020-11-20 12:02:17.0,,,,,0,,0,,14113871,,,,Contract,1361364,,0,,0,,2020-11-20 12:01:00.0,1,,,,,1361364,1361364,,,2020-11-18,2020-11-23
29356029,,,,,12232200296245,7199796,26656155,,,2020-11-20 13:30:10.0,2020-11-20 13:30:36.0,2020-11-20 13:30:11.0,,,,,0,,0,,14105974,,,,Direct Placement,1416848,,0,,0,,2020-11-20 13:29:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-23
29355954,,,,,11940890399336,2196593,32988817,,,2020-11-20 13:24:16.0,2020-11-20 13:24:40.0,2020-11-20 13:24:18.0,,,,,0,,0,,13848741,,,,Right to Hire,1416848,,0,,997,,,0,,,,,1457784,1457784,,,2020-11-18,2020-11-23
29355646,,,,,11195725812498,7924862,32989831,,,2020-11-20 13:05:47.0,2020-11-20 13:06:54.0,2020-11-20 13:05:49.0,,,,,0,,0,,14093964,,,,Contract,1361364,,0,,0,,2020-11-20 13:05:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-23
29329820,,,,,1741402,2187354,32944341,,,2020-11-18 09:51:16.0,2020-11-18 09:52:13.0,2020-11-18 09:51:18.0,,,,,0,,0,,14097820,,,,Contract,1446533,,0,,0,,2020-11-18 09:50:00.0,1,,,,,1440874,1440874,,,2020-11-18,2020-11-23
29329551,,,,,6870289829192,2369151,15753508,,,2020-11-18 09:26:28.0,2020-11-18 09:26:52.0,2020-11-18 09:26:30.0,,,,,0,,0,,14093398,,,,Contract,1104736,,0,,1,,2020-11-18 09:26:00.0,1,,,,,1460745,1460745,,,2020-11-18,2020-11-23
29328144,,,,,7126963362083,7257703,27157335,,,2020-11-17 23:45:51.0,2020-11-19 14:14:31.0,2020-11-17 23:45:52.0,,,,,0,,0,,14081243,,,,Contract,1095869,,0,,0,,2020-11-17 23:45:00.0,1,,,,,1095869,1443218,,,2020-11-18,2020-11-23
29327319,,,,,319429566590,2196593,26476728,,,2020-11-17 18:57:11.0,2020-11-19 17:22:07.0,2020-11-17 18:57:12.0,,,,,0,,0,,14098301,,,,Contract,1394820,2020-11-19 17:22:09.0,1,,998,,,0,,,,,1443218,1450333,,,2020-11-18,2020-11-23
29325541,,,,,8941877090224,0,32758416,,,2020-11-17 17:44:48.0,2020-11-20 18:14:29.0,2020-11-17 17:44:49.0,,,,,0,2020-11-23 17:00:00.0,1,America/Chicago,14097455,,,,Contract,1416848,,0,,0,,2020-11-17 17:44:00.0,1,,,,,1470277,1470277,,,2020-11-18,2020-11-23
29326860,,,,,1599681715580,2198273,25725531,,,2020-11-17 18:29:33.0,2020-11-18 11:31:56.0,2020-11-17 18:29:35.0,,,,,0,2020-11-19 14:30:00.0,1,America/Los_Angeles,14087146,,,,Contract,1095841,,0,,1,,2020-11-17 18:26:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-23
29356148,,,,,1720342961296,7257703,27157335,,,2020-11-20 13:37:39.0,2020-11-20 13:44:21.0,2020-11-20 13:37:40.0,,,,,0,,0,,14107036,,,,Contract,1095869,,0,,0,,2020-11-20 13:37:00.0,1,,,,,1095869,1470277,,,2020-11-18,2020-11-23
29356752,,,,,704026982363,2198273,25725531,,,2020-11-20 14:16:35.0,2020-11-20 14:17:52.0,2020-11-20 14:16:37.0,,,,,0,,0,,14109580,,,,Contract,1095841,,0,,1,,2020-11-20 14:16:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-23
29359564,,,,,12159929186692,2189950,32395605,,,2020-11-20 17:10:25.0,2020-11-20 17:11:53.0,2020-11-20 17:10:27.0,,,,,0,2020-12-01 15:30:00.0,1,America/Chicago,14108450,,,,Direct Placement,1464505,,0,,0,,,0,,,,,1095632,1095632,,,2020-11-18,2020-11-23
29357794,,,,,4737887487887,2718906,31964251,,,2020-11-20 15:21:09.0,2020-11-20 15:21:41.0,2020-11-20 15:21:11.0,,,,,0,,0,,14099781,,,,Contract,1095841,,0,,1,,2020-11-20 15:19:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-23
29359787,,,,,12204051617789,2196789,26801995,,,2020-11-20 17:24:43.0,2020-11-20 17:25:10.0,2020-11-20 17:24:44.0,,,,,0,,0,,14114897,,,,Contract,1416294,,0,,0,,2020-11-20 17:24:00.0,1,,,,,1457446,1457446,,,2020-11-18,2020-11-23
