ACTIVITYID,AGREEDBILLRATE,AGREEDPAYRATE,BILLFREQUENCY,BILLRATECURRENCY,CANDIDATEID,COMPANYID,CONTACTID,CORPTOCORP,CURRENCY,DATECREATED,DATEUPDATED,DATEUSERFIELDUPDATED,ENDDATE,FEE,FEE_PERCENT,FEE_TYPE,HIREFLAG,INTERVIEWDATE,INTERVIEWFLAG,INTERVIEW_TIMEZONEID,JOBID,LineofBusiness,Location,PAYFREQUENCY,POSITIONTYPE,PRIMARYSALESID,REJECTDATE,REJECTFLAG,REJECTREASON,ROLEID,STARTDATE,SUBMITTALDATE,SUBMITTALFLAG,StartExclude,TERMINATIONDATE,TERMINATIONREASON,TermExcludeDate,UPDATEDBY_USERID,USERID,VMSStatus,VendorClassification,api_fromDate,api_toDate
29354452,,,,,12232200296245,2196593,26476728,,,2020-11-20 11:31:29.0,2020-11-20 11:34:33.0,2020-11-20 11:31:31.0,,,,,0,,0,,14105974,,,,Direct Placement,1416848,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-09,2020-11-23
29354685,,,,,10791578439177,7924862,32989831,,,2020-11-20 11:49:06.0,2020-11-20 11:49:42.0,2020-11-20 11:49:07.0,,,,,0,,0,,14096643,,,,Contract,1361364,,0,,0,,2020-11-20 11:48:00.0,1,,,,,1380008,1380008,,,2020-11-09,2020-11-23
29354171,,,,,10188456110456,7924862,32989831,,,2020-11-20 11:06:59.0,2020-11-23 11:27:30.0,2020-11-20 11:07:00.0,,,,,0,2020-11-24 14:30:00.0,1,America/Chicago,14100662,,,,Direct Placement,1361364,,0,,0,,2020-11-20 11:06:00.0,1,,,,,1440874,1440874,,,2020-11-09,2020-11-23
29354038,,,,,5626250219200,2719141,31105926,,,2020-11-20 10:57:11.0,2020-11-20 10:58:11.0,2020-11-20 10:57:12.0,,,,,0,,0,,14111798,,,,Direct Placement,1446533,,0,,0,,2020-11-20 10:53:00.0,1,,,,,1445402,1445402,,,2020-11-09,2020-11-23
29354803,,,,,1726928993576,2369151,28156713,,,2020-11-20 11:57:26.0,2020-11-20 11:58:17.0,2020-11-20 11:57:27.0,,,,,0,,0,,14044110,,,,Direct Placement,1104736,,0,,0,,2020-11-20 11:56:00.0,1,,,,,1440064,1440064,,,2020-11-09,2020-11-23
29355007,,,,,8272036178736,7342040,30842085,,,2020-11-20 12:12:30.0,2020-11-23 10:11:47.0,2020-11-20 12:12:32.0,,,,,0,2020-11-23 17:00:00.0,1,America/Los_Angeles,13827458,,,,Direct Placement,1406154,,0,,0,,2020-11-20 12:11:00.0,1,,,,,1457446,1457446,,,2020-11-09,2020-11-23
29352958,,,,,10942052748065,6802475,33049389,,,2020-11-20 08:57:15.0,2020-11-20 08:57:59.0,2020-11-20 08:57:16.0,,,,,0,,0,,14096922,,,,Direct Placement,1406154,,0,,0,,2020-11-20 08:56:00.0,1,,,,,1359813,1359813,,,2020-11-09,2020-11-23
29355390,,,,,3563412818250,4209652,31978092,,,2020-11-20 12:46:06.0,2020-11-23 14:52:01.0,2020-11-20 12:46:08.0,,,,,0,2020-11-23 16:00:00.0,1,America/Chicago,14011214,,,,Direct Placement,1455993,,0,,0,,2020-11-20 12:45:00.0,1,,,,,1470735,1470735,,,2020-11-09,2020-11-23
29355691,,,,,1932517885067,5479554,26792215,,,2020-11-20 13:08:31.0,2020-11-20 13:09:21.0,2020-11-20 13:08:34.0,,,,,0,,0,,13895720,,,,Direct Placement,1394817,,0,,0,,2020-11-20 13:07:00.0,1,,,,,1440691,1440691,,,2020-11-09,2020-11-23
29354774,,,,,1744627881367,2719141,31105926,,,2020-11-20 11:55:16.0,2020-11-20 11:55:51.0,2020-11-20 11:55:17.0,,,,,0,,0,,14111798,,,,Direct Placement,1446533,,0,,0,,2020-11-20 11:54:00.0,1,,,,,1095632,1095632,,,2020-11-09,2020-11-23
29355398,,,,,5107231341487,2193702,31427484,,,2020-11-20 12:46:46.0,2020-11-20 12:48:04.0,2020-11-20 12:46:48.0,,,,,0,,0,,14114053,,,,Direct Placement,1096061,,0,,0,,2020-11-20 12:45:00.0,1,,,,,1251538,1251538,,,2020-11-09,2020-11-23
29355428,,,,,5263169484583,2198273,15552970,,,2020-11-20 12:49:49.0,2020-11-20 12:50:41.0,2020-11-20 12:49:51.0,,,,,0,,0,,13755807,,,,Contract,1095841,,0,,0,,2020-11-20 12:49:00.0,1,,,,,1455994,1455994,,,2020-11-09,2020-11-23
29355421,,,,,11432299972895,2198273,15552970,,,2020-11-20 12:49:19.0,2020-11-20 12:49:27.0,2020-11-20 12:49:22.0,,,,,0,,0,,13755807,,,,Contract,1095841,,0,,0,,2020-11-20 12:29:00.0,1,,,,,1455994,1455994,,,2020-11-09,2020-11-23
29355916,,,,,429183779136,4848241,27197519,,,2020-11-20 13:21:50.0,2020-11-20 13:22:15.0,2020-11-20 13:21:51.0,,,,,0,,0,,14098573,,,,Contract,1394820,,0,,1,,2020-11-20 13:20:00.0,1,,,,,1455994,1455994,,,2020-11-09,2020-11-23
29357894,,,,,10213382442062,2198273,25725531,,,2020-11-20 15:26:43.0,2020-11-20 19:27:38.0,2020-11-20 19:27:35.0,,,,,0,2020-11-23 16:00:00.0,1,America/Los_Angeles,14087331,,,,Contract,1095841,,0,,0,,2020-11-20 15:26:00.0,1,,,,,1422281,1422281,,,2020-11-09,2020-11-23
29354846,,,,,5459240871841,6802475,33049389,,,2020-11-20 12:00:10.0,2020-11-20 12:00:54.0,2020-11-20 12:00:12.0,,,,,0,,0,,14101466,,,,Direct Placement,1406154,,0,,0,,2020-11-20 11:59:00.0,1,,,,,1424008,1424008,,,2020-11-09,2020-11-23
29354760,,,,,2549761,2193493,26820775,,,2020-11-20 11:54:10.0,2020-11-20 11:54:31.0,2020-11-20 11:54:11.0,,,,,0,,0,,14113871,,,,Contract,1361364,,0,,0,,2020-11-20 11:53:00.0,1,,,,,1361364,1361364,,,2020-11-09,2020-11-23
29365487,,,,,11983442071007,4754855,21560816,,,2020-11-23 11:53:13.0,2020-11-23 11:53:32.0,2020-11-23 11:53:15.0,,,,,0,,0,,13747222,,,,Direct Placement,1452961,,0,,0,,2020-11-23 11:52:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29362510,,,,,422692171407,2198273,25725531,,,2020-11-22 16:30:00.0,2020-11-22 16:30:35.0,2020-11-22 16:30:01.0,,,,,0,,0,,14109580,,,,Contract,1095841,,0,,1,,2020-11-22 16:29:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29355872,,,,,1086210119677,2189950,32395605,,,2020-11-20 13:19:03.0,2020-11-20 13:19:49.0,2020-11-20 13:19:05.0,,,,,0,2020-12-01 14:00:00.0,1,America/Chicago,14108450,,,,Direct Placement,1464505,,0,,0,,,0,,,,,1251538,1251538,,,2020-11-09,2020-11-23
29354880,,,,,5499891254191,2193493,26820775,,,2020-11-20 12:02:15.0,2020-11-20 12:02:34.0,2020-11-20 12:02:17.0,,,,,0,,0,,14113871,,,,Contract,1361364,,0,,0,,2020-11-20 12:01:00.0,1,,,,,1361364,1361364,,,2020-11-09,2020-11-23
29356029,,,,,12232200296245,7199796,26656155,,,2020-11-20 13:30:10.0,2020-11-20 13:30:36.0,2020-11-20 13:30:11.0,,,,,0,,0,,14105974,,,,Direct Placement,1416848,,0,,0,,2020-11-20 13:29:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29355954,,,,,11940890399336,2196593,32988817,,,2020-11-20 13:24:16.0,2020-11-20 13:24:40.0,2020-11-20 13:24:18.0,,,,,0,,0,,13848741,,,,Right to Hire,1416848,,0,,997,,,0,,,,,1457784,1457784,,,2020-11-09,2020-11-23
29355646,,,,,11195725812498,7924862,32989831,,,2020-11-20 13:05:47.0,2020-11-20 13:06:54.0,2020-11-20 13:05:49.0,,,,,0,,0,,14093964,,,,Contract,1361364,,0,,0,,2020-11-20 13:05:00.0,1,,,,,1380008,1380008,,,2020-11-09,2020-11-23
29293437,,,,,9751937525090,7762355,31182713,,,2020-11-12 15:22:22.0,2020-11-12 15:23:23.0,2020-11-12 15:22:24.0,,,,,0,,0,,14024917,,,,Right to Hire,1455993,,0,,0,,2020-11-12 15:21:00.0,1,,,,,1470735,1470735,,,2020-11-09,2020-11-23
29294359,,,,,6463120040450,2369151,15753508,,,2020-11-12 16:19:07.0,2020-11-12 16:20:19.0,2020-11-12 16:19:10.0,,,,,0,,0,,14078495,,,,Contract,1104736,,0,,1,,2020-11-12 16:17:00.0,1,,,,,1108886,1108886,,,2020-11-09,2020-11-23
29292254,,,,,2357225,2196593,21871821,,,2020-11-12 14:09:10.0,2020-11-12 14:10:03.0,2020-11-12 14:09:12.0,,,,,0,,0,,13950687,,,,Contract,1104736,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-09,2020-11-23
29294042,,,,,2225691513939,2193702,28622801,,,2020-11-12 15:56:46.0,2020-11-12 15:57:14.0,2020-11-12 15:56:47.0,,,,,0,2020-11-16 12:30:00.0,1,America/Chicago,13989797,,,,Direct Placement,1096061,,0,,0,,,0,,,,,1424008,1424008,,,2020-11-09,2020-11-23
29294647,,,,,8313802660351,2196789,26117720,,,2020-11-12 16:34:51.0,2020-11-12 16:35:56.0,2020-11-12 16:34:53.0,,,,,0,,0,,13963184,,,,Right to Hire,1416294,,0,,0,,2020-11-12 16:34:00.0,1,,,,,1470735,1470735,,,2020-11-09,2020-11-23
29294498,,,,,2530155270139,2187215,15485166,,,2020-11-12 16:26:53.0,2020-11-12 16:48:33.0,2020-11-12 16:26:55.0,,,,,0,,0,,14050658,,,,Right to Hire,1468584,,0,,1,,2020-11-12 16:26:00.0,1,,,,,1395257,1422044,,,2020-11-09,2020-11-23
29292274,,,,,2357225,2196593,21871821,,,2020-11-12 14:10:57.0,2020-11-12 14:12:14.0,2020-11-12 14:11:00.0,,,,,0,,0,,13950689,,,,Contract,1104736,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-09,2020-11-23
29294257,,,,,11913125783957,6555798,20650370,,,2020-11-12 16:11:00.0,2020-11-13 15:57:20.0,2020-11-13 15:57:20.0,,,,,0,2020-11-16 15:00:00.0,1,America/Chicago,13962555,,,,Contract,1096061,,0,,0,,2020-11-12 16:10:00.0,1,,,,,1424112,1424112,,,2020-11-09,2020-11-23
29295306,,,,,6562919560622,7738929,33153244,,,2020-11-12 17:15:51.0,2020-11-12 17:15:58.0,2020-11-12 17:15:53.0,,,,,0,,0,,14056555,,,,Direct Placement,1104736,,0,,0,,2020-11-12 17:15:00.0,1,,,,,1095632,1095632,,,2020-11-09,2020-11-23
29294411,,,,,310852043514,2193702,28622801,,,2020-11-12 16:22:06.0,2020-11-12 16:22:51.0,2020-11-12 16:22:08.0,,,,,0,2020-11-17 11:30:00.0,1,America/Chicago,13989797,,,,Direct Placement,1096061,,0,,0,,,0,,,,,1424008,1424008,,,2020-11-09,2020-11-23
29295343,,,,,12077197014536,2198273,25725531,,,2020-11-12 17:18:21.0,2020-11-12 17:18:46.0,2020-11-12 17:18:22.0,,,,,0,,0,,14080021,,,,Contract,1095841,,0,,1,,2020-11-12 17:17:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29294385,,,,,12206110086692,4481251,30976265,,,2020-11-12 16:20:35.0,2020-11-12 16:21:35.0,2020-11-12 16:20:36.0,,,,,0,,0,,14023782,,,,Direct Placement,1095672,,0,,0,,2020-11-12 16:19:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29295380,,,,,3441020663539,2196593,21871821,,,2020-11-12 17:20:10.0,2020-11-12 18:02:36.0,2020-11-12 17:20:12.0,,,,,0,,0,,14059744,,,,Contract,1104736,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-09,2020-11-23
29292632,,,,,4717620652901,2369151,28156713,,,2020-11-12 14:32:12.0,2020-11-12 14:33:26.0,2020-11-12 14:32:14.0,,,,,0,,0,,14044186,,,,Direct Placement,1104736,,0,,0,,2020-11-12 14:31:00.0,1,,,,,1440064,1440064,,,2020-11-09,2020-11-23
29294322,,,,,11293388331399,2489857,33031296,,,2020-11-12 16:16:30.0,2020-11-12 16:17:42.0,2020-11-12 16:16:32.0,,,,,0,,0,,14059229,,,,Contract,1361364,,0,,0,,2020-11-12 16:14:00.0,1,,,,,1251538,1251538,,,2020-11-09,2020-11-23
29317565,,,,,1810547234507,2369151,28156713,,,2020-11-17 08:28:47.0,2020-11-17 08:29:45.0,2020-11-17 08:28:50.0,,,,,0,,0,,14044239,,,,Direct Placement,1104736,,0,,0,,2020-11-17 08:27:00.0,1,,,,,1460745,1460745,,,2020-11-09,2020-11-23
29292216,,,,,3261315555582,2197202,32258740,,,2020-11-12 14:06:57.0,2020-11-16 17:49:13.0,2020-11-16 17:49:10.0,,,,,0,2020-11-18 13:30:00.0,1,America/Los_Angeles,13933838,,,,Contract,1416848,,0,,0,,2020-11-12 14:05:00.0,1,,,,,1422281,1422281,,,2020-11-09,2020-11-23
29294065,,,,,6049204984222,7963711,33150433,,,2020-11-12 15:58:00.0,2020-11-12 15:58:27.0,2020-11-12 15:58:02.0,,,,,0,,0,,14045043,,,,Direct Placement,1472018,,0,,0,,2020-11-12 15:57:00.0,1,,,,,1445360,1445360,,,2020-11-09,2020-11-23
29291775,,,,,2530155270139,2196593,21871821,,,2020-11-12 13:34:22.0,2020-11-12 16:26:22.0,2020-11-12 16:26:21.0,,,,,0,,0,,14050658,,,,Right to Hire,1468584,,0,,998,,,0,,,,,1422044,1447792,,,2020-11-09,2020-11-23
29294719,,,,,2225691513939,2193702,28622801,,,2020-11-12 16:39:53.0,2020-11-12 16:41:04.0,2020-11-12 16:39:55.0,,,,,0,2020-11-13 12:00:00.0,1,America/Chicago,13989797,,,,Direct Placement,1096061,,0,,0,,,0,,,,,1424008,1424008,,,2020-11-09,2020-11-23
29291950,,,,,633756282499,-1,6532418,,,2020-11-12 13:48:55.0,2020-11-12 13:49:29.0,2020-11-12 13:48:57.0,,,,,0,,0,,14057820,,,,Contract,1095841,,0,,998,,,0,,,,,1457784,1457784,,,2020-11-09,2020-11-23
29328146,,,,,4097999470829,2190650,33193961,,,2020-11-17 23:51:37.0,2020-11-17 23:52:17.0,2020-11-17 23:51:38.0,,,,,0,,0,,14080475,,,,Contract,1394820,,0,,0,,2020-11-17 23:51:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29327324,,,,,10817546243189,2198273,25725531,,,2020-11-17 18:57:42.0,2020-11-17 18:58:16.0,2020-11-17 18:57:43.0,,,,,0,,0,,14091062,,,,Contract,1095841,,0,,0,,2020-11-17 18:57:00.0,1,,,,,1169137,1169137,,,2020-11-09,2020-11-23
29329820,,,,,1741402,2187354,32944341,,,2020-11-18 09:51:16.0,2020-11-18 09:52:13.0,2020-11-18 09:51:18.0,,,,,0,,0,,14097820,,,,Contract,1446533,,0,,0,,2020-11-18 09:50:00.0,1,,,,,1440874,1440874,,,2020-11-09,2020-11-23
29329551,,,,,6870289829192,2369151,15753508,,,2020-11-18 09:26:28.0,2020-11-18 09:26:52.0,2020-11-18 09:26:30.0,,,,,0,,0,,14093398,,,,Contract,1104736,,0,,1,,2020-11-18 09:26:00.0,1,,,,,1460745,1460745,,,2020-11-09,2020-11-23
29325281,,,,,11023883941605,4848241,33195428,,,2020-11-17 17:33:38.0,2020-11-17 17:34:34.0,2020-11-17 17:33:39.0,,,,,0,,0,,14094119,,,,Contract,1394820,,0,,1,,2020-11-17 17:33:00.0,1,,,,,1422281,1422281,,,2020-11-09,2020-11-23
29328144,,,,,7126963362083,7257703,27157335,,,2020-11-17 23:45:51.0,2020-11-19 14:14:31.0,2020-11-17 23:45:52.0,,,,,0,,0,,14081243,,,,Contract,1095869,,0,,0,,2020-11-17 23:45:00.0,1,,,,,1095869,1443218,,,2020-11-09,2020-11-23
29327719,,,,,12103435546831,4848241,27197519,,,2020-11-17 19:37:08.0,2020-11-17 19:37:46.0,2020-11-17 19:37:09.0,,,,,0,,0,,14093994,,,,Contract,1394820,,0,,1,,2020-11-17 19:35:00.0,1,,,,,1470277,1470277,,,2020-11-09,2020-11-23
29325725,,,,,6211539070963,2187354,32944341,,,2020-11-17 17:50:51.0,2020-11-17 17:52:05.0,2020-11-17 17:50:53.0,,,,,0,,0,,14097820,,,,Contract,1446533,,0,,0,,2020-11-17 17:49:00.0,1,,,,,1440874,1440874,,,2020-11-09,2020-11-23
29327022,,,,,1330679031638,2198273,20854498,,,2020-11-17 18:38:00.0,2020-11-17 18:39:06.0,2020-11-17 18:38:01.0,,,,,0,,0,,14091054,,,,Contract,1095841,,0,,0,,2020-11-17 18:37:00.0,1,,,,,1169137,1169137,,,2020-11-09,2020-11-23
29327265,,,,,12222983961890,2190650,21283916,,,2020-11-17 18:54:11.0,2020-11-17 19:17:41.0,2020-11-17 18:54:12.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,0,,2020-11-17 18:52:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29328148,,,,,7314451196917,2198273,20854498,,,2020-11-17 23:55:28.0,2020-11-17 23:56:23.0,2020-11-17 23:55:29.0,,,,,0,,0,,14041154,,,,Contract,1095841,,0,,1,,2020-11-17 23:55:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29327055,,,,,1905558657206,2196593,28189188,,,2020-11-17 18:40:11.0,2020-11-17 18:41:14.0,2020-11-17 18:40:12.0,,,,,0,,0,,13994348,,,,Contract,1095841,,0,,998,,,0,,,,,1457784,1457784,,,2020-11-09,2020-11-23
29327319,,,,,319429566590,2196593,26476728,,,2020-11-17 18:57:11.0,2020-11-19 17:22:07.0,2020-11-17 18:57:12.0,,,,,0,,0,,14098301,,,,Contract,1394820,2020-11-19 17:22:09.0,1,,998,,,0,,,,,1443218,1450333,,,2020-11-09,2020-11-23
29327521,,,,,2271530,2196789,26801995,,,2020-11-17 19:14:06.0,2020-11-17 19:14:24.0,2020-11-17 19:14:08.0,,,,,0,,0,,14093520,,,,Contract,1416294,,0,,0,,2020-11-17 19:13:00.0,1,,,,,1108886,1108886,,,2020-11-09,2020-11-23
29325541,,,,,8941877090224,0,32758416,,,2020-11-17 17:44:48.0,2020-11-20 18:14:29.0,2020-11-17 17:44:49.0,,,,,0,2020-11-23 17:00:00.0,1,America/Chicago,14097455,,,,Contract,1416848,,0,,0,,2020-11-17 17:44:00.0,1,,,,,1470277,1470277,,,2020-11-09,2020-11-23
29327372,,,,,11190333479699,7255187,30849424,,,2020-11-17 19:01:15.0,2020-11-17 19:04:05.0,2020-11-17 19:01:17.0,,,,,0,,0,,14091104,,,,Contract,1095841,,0,,0,,2020-11-17 19:00:00.0,1,,,,,1470052,1470052,,,2020-11-09,2020-11-23
29326860,,,,,1599681715580,2198273,25725531,,,2020-11-17 18:29:33.0,2020-11-18 11:31:56.0,2020-11-17 18:29:35.0,,,,,0,2020-11-19 14:30:00.0,1,America/Los_Angeles,14087146,,,,Contract,1095841,,0,,1,,2020-11-17 18:26:00.0,1,,,,,1455994,1455994,,,2020-11-09,2020-11-23
29356148,,,,,1720342961296,7257703,27157335,,,2020-11-20 13:37:39.0,2020-11-20 13:44:21.0,2020-11-20 13:37:40.0,,,,,0,,0,,14107036,,,,Contract,1095869,,0,,0,,2020-11-20 13:37:00.0,1,,,,,1095869,1470277,,,2020-11-09,2020-11-23
29356752,,,,,704026982363,2198273,25725531,,,2020-11-20 14:16:35.0,2020-11-20 14:17:52.0,2020-11-20 14:16:37.0,,,,,0,,0,,14109580,,,,Contract,1095841,,0,,1,,2020-11-20 14:16:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29359564,,,,,12159929186692,2189950,32395605,,,2020-11-20 17:10:25.0,2020-11-20 17:11:53.0,2020-11-20 17:10:27.0,,,,,0,2020-12-01 15:30:00.0,1,America/Chicago,14108450,,,,Direct Placement,1464505,,0,,0,,,0,,,,,1095632,1095632,,,2020-11-09,2020-11-23
29357794,,,,,4737887487887,2718906,31964251,,,2020-11-20 15:21:09.0,2020-11-20 15:21:41.0,2020-11-20 15:21:11.0,,,,,0,,0,,14099781,,,,Contract,1095841,,0,,1,,2020-11-20 15:19:00.0,1,,,,,1422281,1422281,,,2020-11-09,2020-11-23
29359787,,,,,12204051617789,2196789,26801995,,,2020-11-20 17:24:43.0,2020-11-20 17:25:10.0,2020-11-20 17:24:44.0,,,,,0,,0,,14114897,,,,Contract,1416294,,0,,0,,2020-11-20 17:24:00.0,1,,,,,1457446,1457446,,,2020-11-09,2020-11-23
29356185,,,,,1140701185780,7257703,27157335,,,2020-11-20 13:40:06.0,2020-11-20 13:43:03.0,2020-11-20 13:40:08.0,,,,,0,,0,,14107036,,,,Contract,1095869,,0,,0,,2020-11-20 13:39:00.0,1,,,,,1095869,1470277,,,2020-11-09,2020-11-23
29356129,,,,,2786796291033,7257703,27157335,,,2020-11-20 13:36:25.0,2020-11-20 13:36:48.0,2020-11-20 13:36:26.0,,,,,0,,0,,14107036,,,,Contract,1095869,,0,,0,,2020-11-20 13:35:00.0,1,,,,,1470277,1470277,,,2020-11-09,2020-11-23
29358169,,,,,11881515660768,2196789,26801995,,,2020-11-20 15:42:43.0,2020-11-20 15:42:56.0,2020-11-20 15:42:45.0,,,,,0,,0,,14114813,,,,Contract,1416294,,0,,0,,2020-11-20 15:42:00.0,1,,,,,1380008,1380008,,,2020-11-09,2020-11-23
29356966,,,,,10213382442062,2196593,21879272,,,2020-11-20 14:29:43.0,2020-11-20 14:29:46.0,2020-11-20 14:29:44.0,,,,,0,,0,,14087331,,,,Contract,1095841,,0,,998,,,0,,,,,1451306,1451306,,,2020-11-09,2020-11-23
29357768,,,,,3662921275399,7738929,33153244,,,2020-11-20 15:19:55.0,2020-11-20 15:20:21.0,2020-11-20 15:19:57.0,,,,,0,,0,,14056555,,,,Direct Placement,1104736,,0,,0,,2020-11-20 15:19:00.0,1,,,,,1470735,1470735,,,2020-11-09,2020-11-23
29358382,,,,,3274233050169,2196593,26715427,,,2020-11-20 15:58:58.0,2020-11-20 15:59:46.0,2020-11-20 15:58:59.0,,,,,0,,0,,14082948,,,,Direct Placement,1418854,,0,,997,,,0,,,,,1447792,1447792,,,2020-11-09,2020-11-23
29357530,,,,,10129996495547,7199796,26656155,,,2020-11-20 15:05:27.0,2020-11-20 15:06:24.0,2020-11-20 15:05:28.0,,,,,0,,0,,14105964,,,,Direct Placement,1416848,,0,,0,,2020-11-20 15:04:00.0,1,,,,,1460631,1460631,,,2020-11-09,2020-11-23
29359518,,,,,10130565696964,2369151,15753508,,,2020-11-20 17:07:49.0,2020-11-20 17:09:01.0,2020-11-20 17:07:51.0,,,,,0,,0,,14107189,,,,Contract,1104736,,0,,0,,2020-11-20 17:07:00.0,1,,,,,1108886,1108886,,,2020-11-09,2020-11-23
29356867,,,,,1207356838081,7960971,33116540,,,2020-11-20 14:22:46.0,2020-11-20 14:23:33.0,2020-11-20 14:22:48.0,,,,,0,,0,,14025364,,,,,1448851,,0,,1,,2020-11-20 14:22:00.0,1,,,,,1470735,1470735,,,2020-11-09,2020-11-23
29359424,,,,,5736493427105,7199796,26656155,,,2020-11-20 17:02:12.0,2020-11-20 17:02:35.0,2020-11-20 17:02:15.0,,,,,0,,0,,14108032,,,,Direct Placement,1416848,,0,,0,,2020-11-20 17:01:00.0,1,,,,,1409440,1409440,,,2020-11-09,2020-11-23
29357934,,,,,4399262342832,2196593,32988817,,,2020-11-20 15:28:47.0,2020-11-20 15:49:47.0,2020-11-20 15:28:49.0,,,,,0,,0,,14110161,,,,Contract,1095841,2020-11-20 15:49:48.0,1,,998,,,0,,,,,1470277,1457784,,,2020-11-09,2020-11-23
29358692,,,,,10777788555461,2196789,26801995,,,2020-11-20 16:18:35.0,2020-11-20 16:19:26.0,2020-11-20 16:18:37.0,,,,,0,,0,,14114915,,,,Contract,1416294,,0,,0,,2020-11-20 16:18:00.0,1,,,,,1440691,1440691,,,2020-11-09,2020-11-23
29356627,,,,,121315966840,2198273,25725531,,,2020-11-20 14:08:31.0,2020-11-20 14:09:19.0,2020-11-20 14:08:33.0,,,,,0,,0,,14110161,,,,Contract,1095841,,0,,1,,2020-11-20 14:07:00.0,1,,,,,1470277,1470277,,,2020-11-09,2020-11-23
29358634,,,,,9469171592172,7920646,21009692,,,2020-11-20 16:15:15.0,2020-11-20 16:15:42.0,2020-11-20 16:15:17.0,,,,,0,,0,,14097982,,,,Right to Hire,1406154,,0,,0,,2020-11-20 16:14:00.0,1,,,,,1095632,1095632,,,2020-11-09,2020-11-23
29359804,,,,,12165449727138,7350009,31964200,,,2020-11-20 17:25:57.0,2020-11-20 17:26:20.0,2020-11-20 17:25:58.0,,,,,0,2020-11-24 11:00:00.0,1,America/Chicago,14074276,,,,Direct Placement,1361364,,0,,0,,,0,,,,,1251538,1251538,,,2020-11-09,2020-11-23
29357432,,,,,12138730393486,2196789,26801995,,,2020-11-20 14:59:41.0,2020-11-20 14:59:50.0,2020-11-20 14:59:43.0,,,,,0,,0,,14114897,,,,Contract,1416294,,0,,0,,2020-11-20 14:59:00.0,1,,,,,1457446,1457446,,,2020-11-09,2020-11-23
29359482,,,,,12156992785892,2190650,25717557,,,2020-11-20 17:05:48.0,2020-11-20 17:06:37.0,2020-11-20 17:05:50.0,,,,,0,,0,,14103058,,,,Contract,1394820,,0,,0,,2020-11-20 17:05:00.0,1,,,,,1470052,1470052,,,2020-11-09,2020-11-23
29358791,,,,,529881420727,6295863,17084793,,,2020-11-20 16:24:47.0,2020-11-20 16:25:29.0,2020-11-20 16:24:48.0,,,,,0,,0,,14102074,,,,Contract,1394820,,0,,0,,2020-11-20 16:24:00.0,1,,,,,1169137,1169137,,,2020-11-09,2020-11-23
29357561,,,,,811223176553,6920465,26334719,,,2020-11-20 15:07:40.0,2020-11-20 15:09:02.0,2020-11-20 15:07:43.0,,,,,0,2020-12-07 14:00:00.0,1,America/Chicago,14025650,,,,Contract,1416294,,0,,1,,,0,,,,,1457446,1457446,,,2020-11-09,2020-11-23
29359013,,,,,2218347,2198273,25725531,,,2020-11-20 16:37:44.0,2020-11-20 16:38:09.0,2020-11-20 16:37:46.0,,,,,0,,0,,14091062,,,,Contract,1095841,,0,,0,,2020-11-20 16:37:00.0,1,,,,,1169137,1169137,,,2020-11-09,2020-11-23
29357136,,,,,382487713731,2190148,33199098,,,2020-11-20 14:41:17.0,2020-11-20 15:02:10.0,2020-11-20 14:41:18.0,,,,,0,,0,,14100605,,,,Direct Placement,1096061,,0,,0,,2020-11-20 14:40:00.0,1,,,,,1251538,1251538,,,2020-11-09,2020-11-23
29356360,24,16,Hourly,USD,12028679740543,6569340,32974370,0,USD,2020-11-20 13:52:35.0,2020-11-20 16:26:51.0,2020-11-20 16:26:51.0,2021-02-01 20:00:00.0,,,,1,,0,,14107027,IT,HOUST,Hourly,Contract,1361364,,0,,0,2020-11-23 09:00:00.0,2020-11-20 13:51:00.0,1,,,,,1406388,1440874,,,2020-11-09,2020-11-23
29357157,,,,,10295090722680,2369151,15753508,,,2020-11-20 14:42:03.0,2020-11-20 14:42:28.0,2020-11-20 14:42:05.0,,,,,0,,0,,14114466,,,,Contract,1104736,,0,,0,,2020-11-20 14:40:00.0,1,,,,,1440064,1440064,,,2020-11-09,2020-11-23
29359498,,,,,11324106749895,2198273,25725531,,,2020-11-20 17:06:35.0,2020-11-20 17:06:37.0,2020-11-20 17:06:37.0,,,,,0,,0,,14109580,,,,Contract,1095841,,0,,1,,2020-11-20 17:05:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
